latitude,longitude,ocean depth (m),depth of sample (m),temperature of ocean (C),dissolved oxygen (µmol kg-1),apparent oxygen utilization (µmol kg-1),temperature of pH measurement (C),pH
40.246,-124.384,55,15.2,10.714,255.74,2,25,7.9759
40.246,-124.384,55,10.4,11.069,279.06,2,25,8.0047
40.246,-124.384,55,3.3,11.123,284.98,2,25,7.9983
40.2338,-124.4117,94,84.1,8.848,91.54,2,25,7.6456
40.2338,-124.4117,94,70,8.902,108.71,2,25,7.6552
40.2338,-124.4117,94,50.1,8.928,136.13,2,25,7.7048
40.2338,-124.4117,94,40.2,9.209,156.66,2,25,7.7439
40.2338,-124.4117,94,30.1,9.632,200.06,2,25,7.8021
40.2338,-124.4117,94,20.3,9.856,210.18,2,25,7.8512
40.2338,-124.4117,94,15.4,9.841,207.62,2,25,7.8482
40.2338,-124.4117,94,10.3,9.911,212.32,2,25,7.866
40.2338,-124.4117,94,3.3,10.337,229.05,2,25,7.8739
40.22,-124.4451,125,114,8.687,69.47,2,25,7.6169
40.22,-124.4451,125,99.6,8.72,70.83,2,25,7.6147
40.22,-124.4451,125,79.7,8.755,72.69,2,25,7.6135
40.22,-124.4451,125,59.9,8.751,75.88,2,25,7.6143
40.22,-124.4451,125,49.9,8.74,102.85,2,25,7.6754
40.22,-124.4451,125,40,8.74,113.58,2,25,7.6987
40.22,-124.4451,125,29.9,8.92,139.15,2,25,7.7303
40.22,-124.4451,125,20,8.864,162.39,2,25,7.7868
40.22,-124.4451,125,15.2,10.352,231.51,2,25,7.8848
40.22,-124.4451,125,10,10.696,239.08,2,25,7.9061
40.22,-124.4451,125,3.1,10.801,247.85,2,25,7.9177
40.2028,-124.4841,270,258.1,7.689,53.72,2,25,7.5875
40.2028,-124.4841,270,247.8,7.861,54.56,2,25,7.5978
40.2028,-124.4841,270,199.1,8.299,58.9,2,25,7.5867
40.2028,-124.4841,270,149.1,8.384,67.71,2,25,7.5985
40.2028,-124.4841,270,100,8.355,119.75,2,25,7.6789
40.2028,-124.4841,270,79.2,8.438,125.82,2,25,7.7048
40.2028,-124.4841,270,60,8.561,154.02,2,25,7.7531
40.2028,-124.4841,270,49.8,8.598,153.06,2,25,7.7664
40.2028,-124.4841,270,39.6,9.489,167.33,2,25,7.7511
40.2028,-124.4841,270,29.9,9.593,190.41,2,25,7.8318
40.2028,-124.4841,270,19.7,10.435,235.38,2,25,7.8661
40.2028,-124.4841,270,9.9,10.681,237.25,2,-999,7.8976
40.2028,-124.4841,270,3.1,10.726,244.04,2,25,7.8955
40.1027,-124.7111,932,913,4.02,11.99,2,25,7.549
40.1027,-124.7111,932,792.3,4.342,10.75,2,25,7.5345
40.1027,-124.7111,932,644.4,4.805,11.04,2,25,7.5298
40.1027,-124.7111,932,495.8,5.365,22.75,2,25,7.5454
40.1027,-124.7111,932,396.8,5.798,32.73,2,25,7.5509
40.1027,-124.7111,932,297.5,6.514,62.35,2,25,7.6003
40.1027,-124.7111,932,248.4,6.797,75.53,2,25,7.6301
40.1027,-124.7111,932,198.1,7.147,93.97,2,25,7.662
40.1027,-124.7111,932,149.1,7.859,96.35,2,25,7.6729
40.1027,-124.7111,932,99.1,8.116,143.83,2,25,7.7553
40.1027,-124.7111,932,79.5,8.646,159,2,25,7.7626
40.1027,-124.7111,932,59.4,9.554,188.86,2,25,7.8189
40.1027,-124.7111,932,49.3,10.226,214.82,2,25,7.8785
40.1027,-124.7111,932,40,10.765,233.86,2,25,7.9336
40.1027,-124.7111,932,30.1,10.394,268.83,2,25,8.0169
40.1027,-124.7111,932,20.3,13.902,262.69,2,25,8.0336
40.1027,-124.7111,932,9.8,15.176,253.34,2,25,8.0523
40.1027,-124.7111,932,3,15.222,263.68,2,25,8.0474
40.0033,-124.9368,1502,1470.7,2.58,42.54,2,25,7.6282
40.0033,-124.9368,1502,1237,3.085,27.4,2,25,7.5844
40.0033,-124.9368,1502,988.3,3.595,13.61,2,25,7.5675
40.0033,-124.9368,1502,792.8,4.146,10.01,2,25,7.5332
40.0033,-124.9368,1502,693.9,4.477,8.67,2,25,7.5473
40.0033,-124.9368,1502,595.2,4.666,13.62,2,25,7.5452
40.0033,-124.9368,1502,496.8,4.984,18.45,2,25,7.5366
40.0033,-124.9368,1502,396.7,5.783,41.6,2,25,7.5736
40.0033,-124.9368,1502,297.8,6.446,55.43,2,25,7.599
40.0033,-124.9368,1502,198.8,7.444,88.06,2,25,7.665
40.0033,-124.9368,1502,148.6,7.783,108.88,2,25,7.6883
40.0033,-124.9368,1502,100.4,8.263,123.9,2,25,7.7361
40.0033,-124.9368,1502,79.1,8.575,139.48,2,25,7.7484
40.0033,-124.9368,1502,59.9,9.359,179.22,2,25,7.7875
40.0033,-124.9368,1502,49.3,10.31,239.27,2,25,7.944
40.0033,-124.9368,1502,39.8,10.667,267.62,2,25,8.0371
40.0033,-124.9368,1502,29.9,14.854,253.31,2,25,8.0324
40.0033,-124.9368,1502,10.2,15.404,249.46,2,25,8.0539
40.0033,-124.9368,1502,3.4,15.47,255.17,2,25,8.046
39.885,-125.2062,2520,2446.2,1.714,95.98,2,25,7.7196
39.885,-125.2062,2520,2220.2,1.763,83.74,2,25,7.7252
39.885,-125.2062,2520,1974.9,1.977,69.47,2,25,7.6723
39.885,-125.2062,2520,1729.1,2.226,52.4,2,25,7.6514
39.885,-125.2062,2520,1483.7,2.633,40.12,2,25,7.6109
39.885,-125.2062,2520,1236.9,3.024,26.69,2,25,7.5939
39.885,-125.2062,2520,989.9,3.553,14.6,2,25,7.562
39.885,-125.2062,2520,792.3,4.082,9.73,2,25,7.5516
39.885,-125.2062,2520,693.4,4.375,8.84,2,25,7.5434
39.885,-125.2062,2520,594.6,4.701,14.62,2,25,7.5334
39.885,-125.2062,2520,495.2,5.186,21.57,2,25,7.5433
39.885,-125.2062,2520,396.3,5.855,32.27,2,25,7.5806
39.885,-125.2062,2520,297.9,6.394,51.26,2,25,7.597
39.885,-125.2062,2520,198.9,7.208,82.6,2,25,7.6528
39.885,-125.2062,2520,99.1,8.388,137.02,2,25,7.7316
39.885,-125.2062,2520,79.4,8.709,155.3,2,25,7.761
39.885,-125.2062,2520,59.3,8.965,202.84,2,25,7.8772
39.885,-125.2062,2520,49.3,9.215,210.71,2,25,7.9067
39.885,-125.2062,2520,10.2,14.895,255.5,2,25,8.0358
39.885,-125.2062,2520,2.8,14.919,263.52,2,25,8.0697
38.2998,-123.1001,60,49.6,9.947,80.86,2,25,7.5941
38.2998,-123.1001,60,40.3,10.053,89.98,2,25,7.6028
38.2998,-123.1001,60,30.7,10.161,99,2,25,7.631
38.2998,-123.1001,60,19.8,10.614,127.23,2,25,7.7011
38.2998,-123.1001,60,14.6,10.951,155.57,2,25,7.737
38.2998,-123.1001,60,10.1,11.298,175.6,2,25,7.8194
37.9434,-122.8805,48,36.7,9.94,82.52,2,25,7.5997
37.9434,-122.8805,48,9.9,10.889,150.22,2,25,7.7655
37.9434,-122.8805,48,9.9,10.809,152.53,2,25,7.7786
37.9434,-122.8805,48,2.8,13.451,219.22,2,25,7.8626
37.903,-122.9817,69,57.9,9.72,78.21,2,25,7.612
37.903,-122.9817,69,49.9,9.73,77.58,2,25,7.6116
37.903,-122.9817,69,39.8,9.79,96.59,2,25,7.6468
37.903,-122.9817,69,29.7,10.025,102.68,2,25,7.6755
37.903,-122.9817,69,19.8,10.578,134.14,2,25,7.7162
37.903,-122.9817,69,9.7,12.17,226.79,2,25,7.9517
37.903,-122.9817,69,2.8,14.004,249.76,2,25,7.9448
37.8632,-123.0713,91,78.9,9.655,86.51,2,25,7.6329
37.8632,-123.0713,91,69.6,9.677,87.01,2,25,7.6495
37.8632,-123.0713,91,59.7,9.773,103.78,2,25,7.6611
37.8632,-123.0713,91,49.6,10.047,137.02,2,25,7.7499
37.8632,-123.0713,91,39.8,9.864,174.06,2,25,7.8202
37.8632,-123.0713,91,29.8,10.515,183.81,2,25,7.8365
37.8632,-123.0713,91,19.4,9.913,223.69,2,25,7.9369
37.8632,-123.0713,91,9.6,11.373,247.93,2,25,7.9756
37.8632,-123.0713,91,2.8,12.784,269.22,2,25,7.9976
37.7617,-123.2757,518,501.5,6.239,23.78,2,25,7.5607
37.7617,-123.2757,518,396.8,6.965,34.27,2,25,7.5665
37.7617,-123.2757,518,297.6,7.305,59.99,2,25,7.601
37.7617,-123.2757,518,248.1,7.94,61.14,2,25,7.6082
37.7617,-123.2757,518,198.5,8.884,60.89,2,25,7.6003
37.7617,-123.2757,518,148.9,9.278,62.2,2,25,7.5892
37.7617,-123.2757,518,98.8,9.538,77.56,2,25,7.616
37.7617,-123.2757,518,80.1,8.991,156.35,2,25,7.778
37.7617,-123.2757,518,58.7,9.904,157.1,2,25,7.7713
37.7617,-123.2757,518,49.1,10.38,173.2,2,25,7.825
37.7617,-123.2757,518,39.9,10.465,195.13,2,25,7.8527
37.7617,-123.2757,518,30.1,10.972,209.44,2,25,7.8927
37.7617,-123.2757,518,4.2,13.363,268.79,2,25,8.0472
37.7502,-123.317,1011,1089.7,3.62,22.67,2,25,7.5878
37.7502,-123.317,1011,989.6,3.961,17.58,2,25,7.5766
37.7502,-123.317,1011,743.3,4.915,9.91,2,25,7.5528
37.7502,-123.317,1011,496.3,6.306,22.31,2,25,7.5449
37.7502,-123.317,1011,395.7,6.728,44.82,2,25,7.5979
37.7502,-123.317,1011,297.2,7.61,50.14,2,25,7.6066
37.7502,-123.317,1011,198.6,8.017,94.07,2,25,7.6862
37.7502,-123.317,1011,149,8.225,131.41,2,25,7.7457
37.7502,-123.317,1011,124,8.457,145.92,2,25,7.7808
37.7502,-123.317,1011,99.5,8.79,170.58,2,25,7.8152
37.7502,-123.317,1011,79.1,9.391,173.91,2,25,7.8284
37.7502,-123.317,1011,60.1,9.884,178.12,2,25,7.8401
37.7502,-123.317,1011,50.1,10.574,191.1,2,25,7.8666
37.7502,-123.317,1011,39.5,11.094,209.07,2,25,7.8897
37.7502,-123.317,1011,30,11.645,221.67,2,25,7.9205
37.7502,-123.317,1011,20,12.421,254.85,2,25,7.97
37.7502,-123.317,1011,14.6,12.787,269.62,2,25,8.0149
37.7502,-123.317,1011,10.2,12.739,282.18,2,25,8.046
37.7502,-123.317,1011,3.9,13.18,283.92,2,25,8.0649
37.6662,-123.4814,2908,2760.8,1.672,108.11,2,25,7.7013
37.6662,-123.4814,2908,2467.7,1.713,100.14,2,25,7.6982
37.6662,-123.4814,2908,1977.1,1.964,69.52,2,25,7.6734
37.6662,-123.4814,2908,1483.6,2.709,41.89,2,25,7.6109
37.6662,-123.4814,2908,990.2,3.964,15.27,2,25,7.5696
37.6662,-123.4814,2908,742.4,4.781,11.77,2,25,7.5508
37.6662,-123.4814,2908,497.1,5.937,17.22,2,25,7.5528
37.6662,-123.4814,2908,396.4,5.825,44.91,2,25,7.5656
37.6662,-123.4814,2908,298.9,6.47,71.21,2,25,7.6433
37.6662,-123.4814,2908,198.4,7.792,97.63,2,25,7.6804
37.6662,-123.4814,2908,149.2,8.433,139.51,2,25,7.7652
37.6662,-123.4814,2908,124.2,8.938,134.56,2,25,7.7527
37.6662,-123.4814,2908,79.3,9.338,202.04,2,25,7.8848
37.6662,-123.4814,2908,59,10.03,222.34,2,25,7.9518
37.6662,-123.4814,2908,49.6,10.232,230.59,2,25,7.9706
37.6662,-123.4814,2908,40,10.661,258.54,2,25,8.0019
37.6662,-123.4814,2908,29.5,11.318,262.68,2,25,8.0385
37.6662,-123.4814,2908,20.4,12.411,267.88,2,25,8.0361
37.6662,-123.4814,2908,15.3,14.231,258.83,2,25,8.029
37.6662,-123.4814,2908,10.2,15.291,251.2,2,25,8.0361
37.6662,-123.4814,2908,3.1,15.327,258.46,2,25,8.0266
37.2865,-124.3077,3984,2761.1,1.69,106.35,2,25,7.7349
37.2865,-124.3077,3984,2466.4,1.792,89.34,2,25,7.7291
37.2865,-124.3077,3984,1975,2.074,70.2,2,25,7.6941
37.2865,-124.3077,3984,1730.1,2.378,53.85,2,25,7.6605
37.2865,-124.3077,3984,1483.7,2.791,44.21,2,25,7.6327
37.2865,-124.3077,3984,1237,3.192,30.33,2,25,7.5898
37.2865,-124.3077,3984,990.4,3.679,18.12,2,25,7.5775
37.2865,-124.3077,3984,743,4.403,8.59,2,25,7.5444
37.2865,-124.3077,3984,594.5,4.963,14.81,2,25,7.5379
37.2865,-124.3077,3984,495.3,5.358,20.69,2,25,7.5508
37.2865,-124.3077,3984,397,5.857,39.33,2,25,7.5638
37.2865,-124.3077,3984,297.4,6.649,66.19,2,25,7.6289
37.2865,-124.3077,3984,198.8,7.819,103.19,2,25,7.6892
37.2865,-124.3077,3984,99.7,9.471,210.16,2,25,7.9047
37.2865,-124.3077,3984,79.3,9.792,256.04,2,25,8.0014
37.2865,-124.3077,3984,59.6,10.598,270.53,2,25,8.0634
37.2865,-124.3077,3984,50,11.343,276.58,2,25,8.0713
37.2865,-124.3077,3984,40.4,12.431,276.92,2,25,8.0591
37.2865,-124.3077,3984,29.7,15.331,256.28,2,25,8.0378
37.2865,-124.3077,3984,19.7,15.916,251.28,2,25,8.0324
37.2865,-124.3077,3984,3.5,16.437,246.32,2,25,8.0343
36.667,-125.6446,4487,2760.8,1.702,100.27,2,25,7.7182
36.667,-125.6446,4487,2467.9,1.791,88.58,2,25,7.7038
36.667,-125.6446,4487,1975.3,2.089,66.7,2,25,7.6763
36.667,-125.6446,4487,1483.7,2.821,37.4,2,25,7.6641
36.667,-125.6446,4487,1237.6,3.26,26.82,2,25,7.5933
36.667,-125.6446,4487,991.2,3.872,15.67,2,25,7.5712
36.667,-125.6446,4487,743.2,4.704,9.28,2,25,7.5403
36.667,-125.6446,4487,594.4,5.598,16.39,2,25,7.5515
36.667,-125.6446,4487,495.5,5.608,40.44,2,25,7.5652
36.667,-125.6446,4487,396.3,6.676,49.92,2,25,7.5976
36.667,-125.6446,4487,297.2,7.403,107.75,2,25,7.7054
36.667,-125.6446,4487,148.8,9.599,117.85,2,25,7.7168
36.667,-125.6446,4487,99.1,10.426,230.31,2,25,7.9481
36.667,-125.6446,4487,75.1,12.878,259.03,2,25,8.0455
36.667,-125.6446,4487,59.9,14.293,258.52,2,25,8.0672
36.667,-125.6446,4487,50.1,15.33,254.34,2,25,8.0462
36.667,-125.6446,4487,39.5,16.17,248.24,2,25,8.0365
36.667,-125.6446,4487,30,17.159,240.45,2,25,8.0274
36.667,-125.6446,4487,14.8,17.433,238.61,2,25,8.0205
36.667,-125.6446,4487,3.5,17.546,237.79,2,25,8.0168
36.524,-122.4345,2216,2172.2,1.851,86.84,2,25,7.6973
36.524,-122.4345,2216,1976.7,1.933,74.58,2,25,7.6889
36.524,-122.4345,2216,1730.3,2.26,61.08,2,25,7.6687
36.524,-122.4345,2216,1484.4,2.716,40.67,2,25,7.6224
36.524,-122.4345,2216,1238,3.283,27.86,2,25,7.5842
36.524,-122.4345,2216,989.8,3.942,14.74,2,25,7.5475
36.524,-122.4345,2216,794.1,4.612,10.48,2,25,7.5454
36.524,-122.4345,2216,594.7,5.672,13.94,2,25,7.5392
36.524,-122.4345,2216,495.8,6.394,24.69,2,25,7.5579
36.524,-122.4345,2216,397,7.278,29.59,2,25,7.5711
36.524,-122.4345,2216,297.5,8.313,55.5,2,25,7.5844
36.524,-122.4345,2216,199.5,8.981,64.21,2,25,7.6238
36.524,-122.4345,2216,100.7,9.509,97.21,2,25,7.6731
36.524,-122.4345,2216,80.2,9.626,99.02,2,25,7.7028
36.524,-122.4345,2216,59.4,9.665,119.68,2,25,7.7117
36.524,-122.4345,2216,49.7,9.788,129.14,2,25,7.7273
36.524,-122.4345,2216,39.4,10.678,137.39,2,25,7.7585
36.524,-122.4345,2216,29.9,11.504,224.91,2,25,7.835
36.524,-122.4345,2216,4,13.834,266.92,2,25,8.0643
36.6962,-122.0624,1530,1503.9,2.549,57.19,2,25,7.6451
36.6962,-122.0624,1530,1237.1,3.187,33.8,2,25,7.6022
36.6962,-122.0624,1530,990,3.867,20.41,2,25,7.5659
36.6962,-122.0624,1530,792.2,4.491,15.16,2,25,7.5566
36.6962,-122.0624,1530,643.4,5.113,11.4,2,25,7.5316
36.6962,-122.0624,1530,495.4,6.243,19.45,2,25,7.547
36.6962,-122.0624,1530,396.4,6.952,32.69,2,25,7.5657
36.6962,-122.0624,1530,297.8,8.045,37.22,2,25,7.5824
36.6962,-122.0624,1530,197.6,8.537,73.88,2,25,7.641
36.6962,-122.0624,1530,148.9,9.245,65.43,2,25,7.6246
36.6962,-122.0624,1530,99.7,9.56,103.16,2,25,7.6939
36.6962,-122.0624,1530,79.1,9.379,131.33,2,25,7.7321
36.6962,-122.0624,1530,58.8,9.803,167.49,2,25,7.7697
36.6962,-122.0624,1530,49.4,9.796,163.68,2,25,7.8049
36.6962,-122.0624,1530,39.2,10.937,186.92,2,25,7.8484
36.6962,-122.0624,1530,29.7,12.21,196.08,2,25,7.8735
36.6962,-122.0624,1530,20.1,12.527,207.19,2,25,7.911
36.6962,-122.0624,1530,10.1,14.134,270.19,2,25,8.0236
36.6962,-122.0624,1530,3.8,14.209,277.23,2,25,8.0648
36.7124,-122.0204,380,366.4,7.527,36.46,2,25,7.5765
36.7124,-122.0204,380,347.8,7.649,37.51,2,25,7.5716
36.7124,-122.0204,380,297.4,8.108,41.82,2,25,7.5847
36.7124,-122.0204,380,198.1,8.95,58.48,2,25,7.5948
36.7124,-122.0204,380,148.8,9.337,78.52,2,25,7.6589
36.7124,-122.0204,380,124.1,9.475,85.96,2,25,7.6617
36.7124,-122.0204,380,99.6,9.736,103.86,2,25,7.6912
36.7124,-122.0204,380,79.4,10.016,130.51,2,25,7.7319
36.7124,-122.0204,380,59.6,10.345,134.06,2,25,7.7634
36.7124,-122.0204,380,39.8,11.043,183.58,2,25,7.8427
36.7124,-122.0204,380,19.9,13.018,261.41,2,25,8.0278
36.7124,-122.0204,380,15.2,13.32,272.59,2,25,8.0453
36.7124,-122.0204,380,10,14.245,284.7,2,25,8.0744
36.7124,-122.0204,380,3.7,14.55,289.06,2,25,8.1014
36.7356,-121.9692,122,111.5,9.595,87.29,2,25,7.6576
36.7356,-121.9692,122,98.9,10.249,120.86,2,25,7.7079
36.7356,-121.9692,122,79.4,10.416,126.81,2,25,7.7357
36.7356,-121.9692,122,59.8,10.708,153.58,2,25,7.7768
36.7356,-121.9692,122,49.9,10.777,152.04,2,25,7.777
36.7356,-121.9692,122,40.1,10.933,177.36,2,25,7.826
36.7356,-121.9692,122,29.9,11.246,189.95,2,25,7.8581
36.7356,-121.9692,122,19.8,12.972,273.72,2,25,8.0071
36.7356,-121.9692,122,14.8,13.421,273.86,2,25,8.0565
36.7356,-121.9692,122,9.9,13.904,300.6,2,25,8.1007
36.7356,-121.9692,122,3,14.296,280.88,2,25,8.0875
36.7568,-121.9272,100,89,10.44,137.06,2,25,7.7569
36.7568,-121.9272,100,80,10.467,140.23,2,25,7.7533
36.7568,-121.9272,100,50.2,10.708,153.25,2,25,7.7885
36.7568,-121.9272,100,40.3,10.839,157.24,2,25,7.7963
36.7568,-121.9272,100,30.4,10.918,165.56,2,25,7.8161
36.7568,-121.9272,100,20.2,13.314,259.47,2,25,7.9807
36.7568,-121.9272,100,15.4,13.511,271.83,2,25,8.0488
36.7568,-121.9272,100,10.4,13.985,280.41,2,25,8.0448
36.7568,-121.9272,100,3.6,14.095,292.33,2,25,8.1038
36.7899,-121.867,264,252,8.529,52.05,2,25,7.6123
36.7899,-121.867,264,198.6,9.219,69.93,2,25,7.6042
36.7899,-121.867,264,148.5,9.613,77.62,2,25,7.6447
36.7899,-121.867,264,123.5,10.045,93.25,2,25,7.6452
36.7899,-121.867,264,99.4,10.193,106.68,2,25,7.6926
36.7899,-121.867,264,79.1,10.293,113.48,2,25,7.697
36.7899,-121.867,264,59.9,10.386,128.72,2,25,7.7687
36.7899,-121.867,264,49.5,10.753,140.68,2,25,7.7494
36.7899,-121.867,264,39.9,11.174,156.21,2,25,7.7873
36.7899,-121.867,264,29.6,11.468,184.91,2,25,7.8479
36.7899,-121.867,264,19.9,11.959,213.48,2,25,7.9168
36.7899,-121.867,264,15,12.151,254.16,2,25,8.006
36.7899,-121.867,264,10,13.763,325.8,2,25,8.1368
36.7899,-121.867,264,3,14.21,334.2,2,25,8.1958
36.7952,-121.8484,298,285.4,8.135,45.69,2,25,7.5837
36.7952,-121.8484,298,249.1,8.249,47.81,2,25,7.5655
36.7952,-121.8484,298,198.6,8.359,48.03,2,25,7.5862
36.7952,-121.8484,298,149.8,8.719,57.29,2,25,7.6032
36.7952,-121.8484,298,124.1,8.973,61.33,2,25,7.6123
36.7952,-121.8484,298,99.2,9.701,85.24,2,25,7.6446
36.7952,-121.8484,298,79.4,9.732,82.31,2,25,7.654
36.7952,-121.8484,298,59.5,10.318,117.83,2,25,7.6934
36.7952,-121.8484,298,50.1,10.373,116.2,2,25,7.7285
36.7952,-121.8484,298,39.6,10.449,126.7,2,25,7.715
36.7952,-121.8484,298,29.7,10.53,127.51,2,25,7.7482
36.7952,-121.8484,298,19.4,10.719,155.23,2,25,7.7765
36.7952,-121.8484,298,14.9,10.842,156.88,2,25,7.79
36.7952,-121.8484,298,10.1,11.171,172.64,2,25,7.8315
36.7952,-121.8484,298,3.7,12.87,284.21,2,25,8.0858
33.5248,-122.4953,3954,2761.6,1.722,108.66,2,-999,7.7308
33.5248,-122.4953,3954,2222.3,1.96,84.01,2,-999,7.6974
33.5248,-122.4953,3954,1731.2,2.389,61.93,2,-999,7.666
33.5248,-122.4953,3954,1484.3,2.78,46.42,2,-999,7.6346
33.5248,-122.4953,3954,1237.7,3.251,36.13,2,-999,7.6128
33.5248,-122.4953,3954,990.9,3.833,21.04,2,-999,7.5856
33.5248,-122.4953,3954,792.7,4.351,12.95,2,-999,7.5562
33.5248,-122.4953,3954,595.1,5.316,10.68,2,-999,7.5443
33.5248,-122.4953,3954,496,5.83,20.08,2,-999,7.5423
33.5248,-122.4953,3954,397.4,6.271,32.76,2,-999,7.572
33.5248,-122.4953,3954,298.2,7.342,60.94,2,-999,7.6108
33.5248,-122.4953,3954,198.7,8.27,138.07,2,-999,7.7827
33.5248,-122.4953,3954,149.4,9.147,170.35,2,-999,7.8105
33.5248,-122.4953,3954,98.9,11.345,229.56,2,-999,8.0048
33.5248,-122.4953,3954,79,12.29,260.33,2,-999,8.043
33.5248,-122.4953,3954,60.8,14.744,254.76,2,-999,8.0542
33.5248,-122.4953,3954,50.2,15.596,259.65,2,-999,8.042
33.5248,-122.4953,3954,40,16.73,245.12,2,-999,8.0417
33.5248,-122.4953,3954,30.2,17.581,236.6,2,-999,8.0242
33.5248,-122.4953,3954,15.4,17.631,236.14,2,-999,8.0387
33.5248,-122.4953,3954,4.4,17.627,244.27,2,-999,8.0238
34.1405,-121.1593,2280,2221.5,1.847,92.98,2,25,7.7259
34.1405,-121.1593,2280,1977,1.942,83.67,2,25,7.7192
34.1405,-121.1593,2280,1731.4,2.286,59.73,2,25,7.6599
34.1405,-121.1593,2280,1486.2,2.789,45.02,2,25,7.6097
34.1405,-121.1593,2280,1237.7,3.264,31.79,2,25,7.6162
34.1405,-121.1593,2280,992.6,3.955,20.01,2,25,7.6043
34.1405,-121.1593,2280,795.1,4.564,11.81,2,25,7.5618
34.1405,-121.1593,2280,595.8,5.525,11.86,2,25,7.5628
34.1405,-121.1593,2280,496.3,6.255,13.56,2,25,7.5412
34.1405,-121.1593,2280,397.2,6.387,42.48,2,25,7.5821
34.1405,-121.1593,2280,297.8,7.172,55.76,2,25,7.6095
34.1405,-121.1593,2280,199.6,8.154,82.49,2,25,7.669
34.1405,-121.1593,2280,99,9.603,105.62,2,25,7.6827
34.1405,-121.1593,2280,80.4,10.273,124.84,2,25,7.7247
34.1405,-121.1593,2280,60.2,11.88,162.17,2,25,7.8102
34.1405,-121.1593,2280,50.3,13.39,187,2,25,7.8994
34.1405,-121.1593,2280,40.2,15.007,233.51,2,25,8.018
34.1405,-121.1593,2280,30.9,15.691,253.05,2,25,8.0683
34.1405,-121.1593,2280,19.9,15.914,246.21,2,25,8.0645
34.1405,-121.1593,2280,10.6,16.015,245.87,2,25,8.0654
34.1405,-121.1593,2280,4,16.017,252.52,2,25,8.0601
34.2055,-121.0227,1125,1005.6,3.747,25.27,2,25,7.602
34.2055,-121.0227,1125,793.8,4.788,12.4,2,25,7.5644
34.2055,-121.0227,1125,594.6,5.559,12.86,2,25,7.5348
34.2055,-121.0227,1125,494.8,6.529,28.21,2,25,7.5403
34.2055,-121.0227,1125,397.2,7.483,24.75,2,25,7.5794
34.2055,-121.0227,1125,298.1,8.337,37.66,2,25,7.5756
34.2055,-121.0227,1125,249.3,8.6,39.74,2,25,7.602
34.2055,-121.0227,1125,197.8,8.834,64.88,2,25,7.6541
34.2055,-121.0227,1125,148.7,9.004,92.32,2,25,7.7038
34.2055,-121.0227,1125,79.2,9.964,126.51,2,25,7.7663
34.2055,-121.0227,1125,60.1,10.595,155.05,2,25,7.7822
34.2055,-121.0227,1125,49.6,13.136,195.54,2,25,7.9268
34.2055,-121.0227,1125,39.8,15.228,234.4,2,25,8.0254
34.2055,-121.0227,1125,29.8,15.538,253.42,2,25,8.0578
34.2055,-121.0227,1125,20.4,15.713,244.44,2,25,8.0631
34.2055,-121.0227,1125,9.7,15.742,245.44,2,25,8.0614
34.2055,-121.0227,1125,4.7,15.761,252.69,2,25,8.0665
34.3302,-120.7997,746,727.1,4.997,10.92,2,25,7.56
34.3302,-120.7997,746,645.2,5.669,11.73,2,25,7.5511
34.3302,-120.7997,746,546.2,6.297,16.81,2,25,7.5534
34.3302,-120.7997,746,466.5,6.434,34.77,2,25,7.5814
34.3302,-120.7997,746,397.1,7.681,24.74,2,25,7.58
34.3302,-120.7997,746,298,8.453,38.74,2,25,7.5806
34.3302,-120.7997,746,199.2,8.954,54.59,2,25,7.637
34.3302,-120.7997,746,149.2,9.152,86.24,2,25,7.6931
34.3302,-120.7997,746,124.3,9.356,96.26,2,25,7.7056
34.3302,-120.7997,746,100,9.597,106.31,2,25,7.729
34.3302,-120.7997,746,79.4,9.787,119.82,2,25,7.7502
34.3302,-120.7997,746,59.6,10.174,129.05,2,25,7.7624
34.3302,-120.7997,746,49,11.372,204.55,2,25,7.8702
34.3302,-120.7997,746,39.9,11.992,216.13,2,25,7.922
34.3302,-120.7997,746,29.6,12.002,220.22,2,25,7.9257
34.3302,-120.7997,746,19.8,12.075,217.16,2,25,7.9304
34.3302,-120.7997,746,10.6,12.1,217.73,2,25,7.9322
34.3302,-120.7997,746,3.8,12.109,222.8,2,25,7.9283
34.3837,-120.6523,427,411.5,7.531,36.63,2,25,7.572
34.3837,-120.6523,427,297.2,8.665,41.34,2,25,7.6063
34.3837,-120.6523,427,196.9,9.008,58.54,2,25,7.6294
34.3837,-120.6523,427,149.2,9.225,73.2,2,25,7.6606
34.3837,-120.6523,427,123.9,9.532,96.64,2,25,7.6583
34.3837,-120.6523,427,100.9,9.861,118.44,2,25,7.7449
34.3837,-120.6523,427,79.3,10.161,138.81,2,25,7.7623
34.3837,-120.6523,427,59.3,10.504,150.6,2,25,7.8055
34.3837,-120.6523,427,50.3,11.069,177.92,2,25,7.8317
34.3837,-120.6523,427,30.2,11.41,196.34,2,25,7.8615
34.3837,-120.6523,427,20.1,11.551,198.77,2,25,7.8752
34.3837,-120.6523,427,9.6,11.875,210.84,2,25,7.8923
34.3837,-120.6523,427,4.2,11.883,210.68,2,25,7.883
34.4167,-120.5815,187,172.4,9.437,78.56,2,25,7.674
34.4167,-120.5815,187,149.1,9.505,87.9,2,25,7.6906
34.4167,-120.5815,187,123.8,9.521,89.74,2,25,7.7041
34.4167,-120.5815,187,99.9,9.634,104.16,2,25,7.7217
